id,ar,start,end,peak_flux,label_m1p
12132_2014_08_04_11_30_01_0,12132,2014-08-03 23:30:01.000000000,2014-08-04 11:30:01.000000000,2e-06,0
12132_2014_08_01_12_00_00_0,12132,2014-08-01 00:00:00.000000000,2014-08-01 12:00:00.000000000,1.8823529411764705e-06,0
12132_2014_08_08_13_04_16_0,12132,2014-08-08 01:04:16.000000000,2014-08-08 13:04:16.000000000,1.1764705882352942e-06,0
12132_2014_08_10_01_14_01_0,12132,2014-08-09 13:14:01.000000000,2014-08-10 01:14:01.000000000,7.529411764705883e-07,0
12132_2014_08_03_22_58_01_0,12132,2014-08-03 10:58:01.000000000,2014-08-03 22:58:01.000000000,1.152941176470588e-06,0
12132_2014_08_03_22_58_01_1,12132,2014-08-03 23:28:19.000000000,2014-08-04 11:28:19.000000000,1.152941176470588e-06,0
12132_2014_08_04_20_27_01_0,12132,2014-08-04 08:27:01.000000000,2014-08-04 20:27:01.000000000,2.9411764705882355e-06,0
12132_2014_08_01_13_03_01_0,12132,2014-08-01 01:03:01.000000000,2014-08-01 13:03:01.000000000,1.8823529411764705e-06,0
12132_2014_08_01_13_28_01_0,12132,2014-08-01 01:28:01.000000000,2014-08-01 13:28:01.000000000,3.1764705882352943e-06,0
12133_2014_08_04_19_39_00_0,12133,2014-08-04 07:39:00.000000000,2014-08-04 19:39:00.000000000,1e-09,0
12133_2014_08_03_12_00_00_0,12133,2014-08-03 00:00:00.000000000,2014-08-03 12:00:00.000000000,1.2941176470588237e-06,0
12134_2014_08_03_12_00_00_0,12134,2014-08-03 00:00:00.000000000,2014-08-03 12:00:00.000000000,2.4705882352941173e-06,0
12134_2014_08_05_02_53_00_0,12134,2014-08-04 14:53:00.000000000,2014-08-05 02:53:00.000000000,1e-09,0
12134_2014_08_05_02_53_00_1,12134,2014-08-05 09:14:12.312439983,2014-08-05 21:14:12.312439983,1e-09,0
12134_2014_08_05_02_53_00_2,12134,2014-08-05 22:21:46.153689287,2014-08-06 10:21:46.153689287,1e-09,0
12134_2014_08_05_02_53_00_3,12134,2014-08-06 11:06:19.868494206,2014-08-06 23:06:19.868494206,1e-09,0
12134_2014_08_05_02_53_00_4,12134,2014-08-07 17:21:17.269503409,2014-08-08 05:21:17.269503409,1e-09,0
12134_2014_08_05_02_53_00_5,12134,2014-08-08 10:49:41.684382549,2014-08-08 22:49:41.684382549,1e-09,0
12134_2014_08_05_02_53_00_6,12134,2014-08-09 04:12:08.281107588,2014-08-09 16:12:08.281107588,1e-09,0
12134_2014_08_05_02_53_00_7,12134,2014-08-10 02:54:32.633644384,2014-08-10 14:54:32.633644384,1e-09,0
12134_2014_08_05_02_53_00_8,12134,2014-08-11 11:59:59.999999996,2014-08-11 23:59:59.999999996,1e-09,0
12135_2014_08_10_09_01_00_1,12135,2014-08-10 11:03:20.103068069,2014-08-10 23:03:20.103068069,1e-09,0
12135_2014_08_10_09_01_00_2,12135,2014-08-11 00:39:02.158274568,2014-08-11 12:39:02.158274568,1e-09,0
12135_2014_08_10_09_01_00_3,12135,2014-08-11 15:24:51.118601720,2014-08-12 03:24:51.118601720,1e-09,0
12135_2014_08_10_09_01_00_4,12135,2014-08-12 04:19:00.999999998,2014-08-12 16:19:00.999999998,1e-09,0
12135_2014_08_08_17_02_16_0,12135,2014-08-08 05:02:16.000000000,2014-08-08 17:02:16.000000000,3.1764705882352943e-06,0
12135_2014_08_13_16_19_01_0,12135,2014-08-13 04:19:01.000000000,2014-08-13 16:19:01.000000000,6.117647058823529e-07,0
12135_2014_08_13_16_19_01_1,12135,2014-08-14 04:19:00.000000000,2014-08-14 16:19:00.000000000,6.117647058823529e-07,0
12135_2014_08_15_16_19_00_0,12135,2014-08-15 04:19:00.000000000,2014-08-15 16:19:00.000000000,1e-09,0
12135_2014_08_15_16_19_00_1,12135,2014-08-16 09:54:58.610307761,2014-08-16 21:54:58.610307761,1e-09,0
12135_2014_08_15_16_19_00_2,12135,2014-08-17 11:59:59.999999999,2014-08-17 23:59:59.999999999,1e-09,0
12135_2014_08_07_17_01_01_0,12135,2014-08-07 05:01:01.000000000,2014-08-07 17:01:01.000000000,5.294117647058823e-06,0
12135_2014_08_07_17_01_01_1,12135,2014-08-08 05:01:00.000000000,2014-08-08 17:01:00.000000000,5.294117647058823e-06,0
12135_2014_08_07_12_00_00_0,12135,2014-08-07 00:00:00.000000000,2014-08-07 12:00:00.000000000,2.11764705882353e-06,0
12136_2014_08_09_12_00_00_0,12136,2014-08-09 00:00:00.000000000,2014-08-09 12:00:00.000000000,1e-09,0
12136_2014_08_09_12_00_00_1,12136,2014-08-09 15:02:37.749358006,2014-08-10 03:02:37.749358006,1e-09,0
12136_2014_08_09_12_00_00_2,12136,2014-08-10 08:24:54.654345653,2014-08-10 20:24:54.654345653,1e-09,0
12136_2014_08_09_12_00_00_3,12136,2014-08-10 20:47:43.231567164,2014-08-11 08:47:43.231567164,1e-09,0
12136_2014_08_09_12_00_00_4,12136,2014-08-11 11:59:59.999999998,2014-08-11 23:59:59.999999998,1e-09,0
12137_2014_08_12_00_36_01_0,12137,2014-08-11 12:36:01.000000000,2014-08-12 00:36:01.000000000,7.529411764705883e-07,0
12137_2014_08_12_00_36_01_1,12137,2014-08-12 12:36:00.000000000,2014-08-13 00:36:00.000000000,7.529411764705883e-07,0
12137_2014_08_14_04_06_42_0,12137,2014-08-13 16:06:42.000000000,2014-08-14 04:06:42.000000000,6.352941176470589e-07,0
12137_2014_08_14_04_06_42_1,12137,2014-08-14 05:45:00.000000000,2014-08-14 17:45:00.000000000,6.352941176470589e-07,0
12137_2014_08_10_21_36_00_0,12137,2014-08-10 09:36:00.000000000,2014-08-10 21:36:00.000000000,6e-07,0
12137_2014_08_10_12_00_00_0,12137,2014-08-10 00:00:00.000000000,2014-08-10 12:00:00.000000000,1.8823529411764705e-06,0
12137_2014_08_13_04_00_01_0,12137,2014-08-12 16:00:01.000000000,2014-08-13 04:00:01.000000000,7.176470588235293e-07,0
12138_2014_08_12_12_00_00_0,12138,2014-08-12 00:00:00.000000000,2014-08-12 12:00:00.000000000,1e-09,0
12139_2014_08_15_21_58_32_0,12139,2014-08-15 09:58:32.000000000,2014-08-15 21:58:32.000000000,1.1764705882352942e-06,0
12139_2014_08_21_15_55_00_0,12139,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,1e-09,0
12139_2014_08_21_15_55_00_1,12139,2014-08-22 12:00:00.000000000,2014-08-23 00:00:00.000000000,1e-09,0
12139_2014_08_17_16_56_01_0,12139,2014-08-17 04:56:01.000000000,2014-08-17 16:56:01.000000000,1.4117647058823531e-06,0
12139_2014_08_17_16_56_01_1,12139,2014-08-18 04:56:00.000000000,2014-08-18 16:56:00.000000000,1.4117647058823531e-06,0
12139_2014_08_14_12_00_01_0,12139,2014-08-14 00:00:01.000000000,2014-08-14 12:00:01.000000000,1.2941176470588237e-06,0
12139_2014_08_13_04_19_01_0,12139,2014-08-12 16:19:01.000000000,2014-08-13 04:19:01.000000000,7.411764705882351e-07,0
12139_2014_08_13_04_19_01_1,12139,2014-08-13 16:19:00.000000000,2014-08-14 04:19:00.000000000,7.411764705882351e-07,0
12139_2014_08_14_21_54_01_0,12139,2014-08-14 09:54:01.000000000,2014-08-14 21:54:01.000000000,1.7647058823529412e-06,0
12139_2014_08_16_05_50_20_0,12139,2014-08-15 17:50:20.000000000,2014-08-16 05:50:20.000000000,9.88235294117647e-07,0
12139_2014_08_14_08_37_01_0,12139,2014-08-13 20:37:01.000000000,2014-08-14 08:37:01.000000000,1.1176470588235294e-06,0
12139_2014_08_12_12_00_00_0,12139,2014-08-12 00:00:00.000000000,2014-08-12 12:00:00.000000000,8.705882352941178e-07,0
12139_2014_08_12_12_00_00_1,12139,2014-08-12 23:17:00.000000000,2014-08-13 11:17:00.000000000,8.705882352941178e-07,0
12139_2014_08_14_02_39_01_0,12139,2014-08-13 14:39:01.000000000,2014-08-14 02:39:01.000000000,7.294117647058824e-07,0
12140_2014_08_13_20_19_00_0,12140,2014-08-13 08:19:00.000000000,2014-08-13 20:19:00.000000000,1e-09,0
12140_2014_08_13_20_19_00_1,12140,2014-08-13 23:42:19.499492729,2014-08-14 11:42:19.499492729,1e-09,0
12140_2014_08_13_20_19_00_2,12140,2014-08-14 11:59:59.999999999,2014-08-14 23:59:59.999999999,1e-09,0
12143_2014_08_21_15_55_00_0,12143,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,1e-09,0
12143_2014_08_23_07_40_01_0,12143,2014-08-22 19:40:01.000000000,2014-08-23 07:40:01.000000000,3.294117647058824e-06,0
12143_2014_08_23_07_40_01_1,12143,2014-08-23 19:40:00.000000000,2014-08-24 07:40:00.000000000,3.294117647058824e-06,0
12143_2014_08_15_12_00_00_0,12143,2014-08-15 00:00:00.000000000,2014-08-15 12:00:00.000000000,1e-09,0
12143_2014_08_24_07_43_51_0,12143,2014-08-23 19:43:51.000000000,2014-08-24 07:43:51.000000000,2.11764705882353e-06,0
12143_2014_08_25_17_24_00_0,12143,2014-08-25 05:24:00.000000000,2014-08-25 17:24:00.000000000,1e-09,0
12141_2014_08_16_10_36_00_0,12141,2014-08-15 22:36:00.000000000,2014-08-16 10:36:00.000000000,1e-09,0
12141_2014_08_16_10_36_00_1,12141,2014-08-16 19:44:18.402197426,2014-08-17 07:44:18.402197426,1e-09,0
12141_2014_08_16_10_36_00_2,12141,2014-08-18 04:48:05.953661716,2014-08-18 16:48:05.953661716,1e-09,0
12141_2014_08_21_15_55_00_0,12141,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,1e-09,0
12141_2014_08_21_15_55_00_1,12141,2014-08-25 12:00:00.000000000,2014-08-26 00:00:00.000000000,1e-09,0
12144_2014_08_16_22_09_01_0,12144,2014-08-16 10:09:01.000000000,2014-08-16 22:09:01.000000000,9.647058823529413e-07,0
12144_2014_08_16_09_31_59_0,12144,2014-08-15 21:31:59.000000000,2014-08-16 09:31:59.000000000,8.588235294117647e-07,0
12144_2014_08_16_09_31_59_1,12144,2014-08-16 19:04:00.000000000,2014-08-17 07:04:00.000000000,9.411764705882352e-07,0
12144_2014_08_18_08_04_55_0,12144,2014-08-17 20:04:55.000000000,2014-08-18 08:04:55.000000000,5.176470588235293e-07,0
12144_2014_08_17_07_59_01_0,12144,2014-08-16 19:59:01.000000000,2014-08-17 07:59:01.000000000,9.52941176470588e-07,0
12144_2014_08_17_07_59_01_1,12144,2014-08-17 19:59:00.000000000,2014-08-18 07:59:00.000000000,9.52941176470588e-07,0
12144_2014_08_15_12_00_00_0,12144,2014-08-15 00:00:00.000000000,2014-08-15 12:00:00.000000000,3.1764705882352943e-06,0
12145_2014_08_16_12_00_00_0,12145,2014-08-16 00:00:00.000000000,2014-08-16 12:00:00.000000000,1e-09,0
12145_2014_08_16_12_00_00_1,12145,2014-08-16 16:24:48.575435662,2014-08-17 04:24:48.575435662,1e-09,0
12145_2014_08_16_12_00_00_2,12145,2014-08-17 11:59:59.999999999,2014-08-17 23:59:59.999999999,1e-09,0
12146_2014_08_24_14_25_01_0,12146,2014-08-24 02:25:01.000000000,2014-08-24 14:25:01.000000000,1.5294117647058826e-06,0
12146_2014_08_25_23_25_01_0,12146,2014-08-25 11:25:01.000000000,2014-08-25 23:25:01.000000000,6.588235294117647e-06,0
12146_2014_08_27_15_20_01_0,12146,2014-08-27 03:20:01.000000000,2014-08-27 15:20:01.000000000,2.2352941176470592e-06,0
12146_2014_08_23_17_31_00_0,12146,2014-08-23 05:31:00.000000000,2014-08-23 17:31:00.000000000,1.8823529411764705e-06,0
12146_2014_08_17_20_05_59_0,12146,2014-08-17 08:05:59.000000000,2014-08-17 20:05:59.000000000,5.764705882352938e-07,0
12146_2014_08_28_15_21_22_0,12146,2014-08-28 03:21:22.000000000,2014-08-28 15:21:22.000000000,1.6470588235294118e-06,0
12146_2014_08_17_12_00_00_0,12146,2014-08-17 00:00:00.000000000,2014-08-17 12:00:00.000000000,2.11764705882353e-06,0
12146_2014_08_27_05_19_48_0,12146,2014-08-26 17:19:48.000000000,2014-08-27 05:19:48.000000000,1.8823529411764705e-06,0
12146_2014_08_24_15_11_01_0,12146,2014-08-24 03:11:01.000000000,2014-08-24 15:11:01.000000000,2.3529411764705884e-05,1
12146_2014_08_24_07_55_01_0,12146,2014-08-23 19:55:01.000000000,2014-08-24 07:55:01.000000000,1.1411764705882351e-06,0
12146_2014_08_24_12_52_01_0,12146,2014-08-24 00:52:01.000000000,2014-08-24 12:52:01.000000000,8.941176470588236e-07,0
12146_2014_08_24_20_21_01_0,12146,2014-08-24 08:21:01.000000000,2014-08-24 20:21:01.000000000,4.588235294117647e-05,1
12146_2014_08_24_20_21_01_1,12146,2014-08-25 08:21:00.000000000,2014-08-25 20:21:00.000000000,4.588235294117647e-05,1
12146_2014_08_26_23_38_00_0,12146,2014-08-26 11:38:00.000000000,2014-08-26 23:38:00.000000000,2.11764705882353e-06,0
12146_2014_08_28_15_52_01_0,12146,2014-08-28 03:52:01.000000000,2014-08-28 15:52:01.000000000,5.058823529411765e-06,0
12146_2014_08_22_17_27_01_0,12146,2014-08-22 05:27:01.000000000,2014-08-22 17:27:01.000000000,7.058823529411765e-06,0
12146_2014_08_25_20_29_00_0,12146,2014-08-25 08:29:00.000000000,2014-08-25 20:29:00.000000000,4.705882352941177e-06,0
12146_2014_08_21_15_55_00_0,12146,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,7.2941176470588226e-06,0
12147_2014_08_18_12_00_00_0,12147,2014-08-18 00:00:00.000000000,2014-08-18 12:00:00.000000000,2.11764705882353e-06,0
12147_2014_08_19_00_09_01_0,12147,2014-08-18 12:09:01.000000000,2014-08-19 00:09:01.000000000,1.1176470588235294e-06,0
12147_2014_08_18_14_00_00_0,12147,2014-08-18 02:00:00.000000000,2014-08-18 14:00:00.000000000,9.52941176470588e-07,0
12147_2014_08_21_15_55_00_0,12147,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,1e-09,0
12147_2014_08_21_15_55_00_1,12147,2014-08-23 12:00:00.000000000,2014-08-24 00:00:00.000000000,1e-09,0
12148_2014_08_21_15_55_00_0,12148,2014-08-21 03:55:00.000000000,2014-08-21 15:55:00.000000000,7.764705882352941e-06,0
12148_2014_08_24_07_47_00_0,12148,2014-08-23 19:47:00.000000000,2014-08-24 07:47:00.000000000,1e-09,0
12148_2014_08_28_18_08_01_0,12148,2014-08-28 06:08:01.000000000,2014-08-28 18:08:01.000000000,2.2352941176470592e-06,0
12148_2014_08_26_18_46_01_0,12148,2014-08-26 06:46:01.000000000,2014-08-26 18:46:01.000000000,9.52941176470588e-07,0
12148_2014_08_26_18_46_01_1,12148,2014-08-27 06:46:00.000000000,2014-08-27 18:46:00.000000000,9.52941176470588e-07,0
12148_2014_08_22_07_47_01_0,12148,2014-08-21 19:47:01.000000000,2014-08-22 07:47:01.000000000,1.6470588235294118e-06,0
12148_2014_08_22_07_47_01_1,12148,2014-08-22 19:47:00.000000000,2014-08-23 07:47:00.000000000,1.6470588235294118e-06,0
12150_2014_08_23_12_00_00_0,12150,2014-08-23 00:00:00.000000000,2014-08-23 12:00:00.000000000,8.705882352941178e-07,0
12150_2014_08_26_11_18_00_0,12150,2014-08-25 23:18:00.000000000,2014-08-26 11:18:00.000000000,1e-09,0
12150_2014_08_26_11_18_00_1,12150,2014-08-27 14:01:55.397178300,2014-08-28 02:01:55.397178300,1e-09,0
12150_2014_08_26_11_18_00_2,12150,2014-08-28 20:25:50.431770795,2014-08-29 08:25:50.431770795,1e-09,0
12150_2014_08_26_11_18_00_4,12150,2014-09-01 08:55:59.999999998,2014-09-01 20:55:59.999999998,1e-09,0
12150_2014_08_24_01_15_01_0,12150,2014-08-23 13:15:01.000000000,2014-08-24 01:15:01.000000000,1.1764705882352942e-06,0
12150_2014_08_24_01_15_01_1,12150,2014-08-24 13:15:00.000000000,2014-08-25 01:15:00.000000000,1.1764705882352942e-06,0
12150_2014_09_03_09_36_00_1,12150,2014-09-03 12:00:00.000000000,2014-09-04 00:00:00.000000000,1e-09,0
12150_2014_08_24_11_18_01_0,12150,2014-08-23 23:18:01.000000000,2014-08-24 11:18:01.000000000,9.176470588235296e-07,0
12150_2014_08_24_11_18_01_1,12150,2014-08-24 23:18:00.000000000,2014-08-25 11:18:00.000000000,9.176470588235296e-07,0
12151_2014_08_26_02_35_01_0,12151,2014-08-25 14:35:01.000000000,2014-08-26 02:35:01.000000000,1.6470588235294118e-06,0
12151_2014_08_29_23_52_00_0,12151,2014-08-29 11:52:00.000000000,2014-08-29 23:52:00.000000000,1e-09,0
12151_2014_08_29_23_52_00_1,12151,2014-08-30 01:38:30.831562600,2014-08-30 13:38:30.831562600,1e-09,0
12151_2014_08_29_23_52_00_2,12151,2014-08-30 14:49:54.988230810,2014-08-31 02:49:54.988230810,1e-09,0
12151_2014_08_29_23_52_00_3,12151,2014-08-31 06:16:54.135434619,2014-08-31 18:16:54.135434619,1e-09,0
12151_2014_08_29_23_52_00_5,12151,2014-09-01 08:55:59.999999998,2014-09-01 20:55:59.999999998,1e-09,0
12151_2014_08_28_18_51_17_0,12151,2014-08-28 06:51:17.000000000,2014-08-28 18:51:17.000000000,6.823529411764705e-07,0
12151_2014_08_27_02_38_15_0,12151,2014-08-26 14:38:15.000000000,2014-08-27 02:38:15.000000000,8.117647058823529e-07,0
12151_2014_08_27_02_38_15_1,12151,2014-08-27 10:49:00.000000000,2014-08-27 22:49:00.000000000,8.117647058823529e-07,0
12151_2014_08_24_12_00_00_0,12151,2014-08-24 00:00:00.000000000,2014-08-24 12:00:00.000000000,6.941176470588235e-05,1
12151_2014_08_27_18_50_01_0,12151,2014-08-27 06:50:01.000000000,2014-08-27 18:50:01.000000000,7.529411764705883e-07,0
12151_2014_08_27_23_52_01_0,12151,2014-08-27 11:52:01.000000000,2014-08-27 23:52:01.000000000,8.352941176470589e-07,0
12151_2014_09_03_09_36_00_1,12151,2014-09-04 12:00:00.000000000,2014-09-05 00:00:00.000000000,1e-09,0
12152_2014_08_29_12_00_00_0,12152,2014-08-29 00:00:00.000000000,2014-08-29 12:00:00.000000000,2e-06,0
12152_2014_08_30_16_11_01_0,12152,2014-08-30 04:11:01.000000000,2014-08-30 16:11:01.000000000,1.4117647058823531e-06,0
12152_2014_09_01_00_59_01_0,12152,2014-08-31 12:59:01.000000000,2014-09-01 00:59:01.000000000,3.058823529411765e-06,0
12152_2014_09_01_00_59_01_1,12152,2014-09-01 01:12:59.000000000,2014-09-01 13:12:59.000000000,3.058823529411765e-06,0
12152_2014_09_07_12_24_00_1,12152,2014-09-07 17:25:46.032629467,2014-09-08 05:25:46.032629467,1e-09,0
12152_2014_09_07_12_24_00_2,12152,2014-09-08 11:59:59.999999999,2014-09-08 23:59:59.999999999,1e-09,0
12152_2014_09_03_13_30_01_0,12152,2014-09-03 01:30:01.000000000,2014-09-03 13:30:01.000000000,7.4117647058823535e-06,0
12152_2014_09_03_13_30_01_1,12152,2014-09-04 01:30:00.000000000,2014-09-04 13:30:00.000000000,7.4117647058823535e-06,0
12152_2014_08_31_16_04_01_0,12152,2014-08-31 04:04:01.000000000,2014-08-31 16:04:01.000000000,2e-06,0
12152_2014_08_30_14_29_00_0,12152,2014-08-30 02:29:00.000000000,2014-08-30 14:29:00.000000000,1.152941176470588e-06,0
12152_2014_09_03_11_22_01_0,12152,2014-09-02 23:22:01.000000000,2014-09-03 11:22:01.000000000,2.588235294117648e-06,0
12152_2014_08_30_22_55_01_0,12152,2014-08-30 10:55:01.000000000,2014-08-30 22:55:01.000000000,1.1764705882352942e-06,0
12152_2014_08_30_22_55_01_1,12152,2014-08-31 03:38:45.000000000,2014-08-31 15:38:45.000000000,1.1764705882352942e-06,0
12152_2014_08_29_14_25_01_0,12152,2014-08-29 02:25:01.000000000,2014-08-29 14:25:01.000000000,3.294117647058824e-06,0
12152_2014_08_31_18_26_01_0,12152,2014-08-31 06:26:01.000000000,2014-08-31 18:26:01.000000000,1.8823529411764705e-06,0
12153_2014_09_04_14_54_01_0,12153,2014-09-04 02:54:01.000000000,2014-09-04 14:54:01.000000000,1.8823529411764705e-06,0
12153_2014_09_06_14_54_00_0,12153,2014-09-06 02:54:00.000000000,2014-09-06 14:54:00.000000000,1e-09,0
12154_2014_09_03_12_00_00_1,12154,2014-09-04 18:12:34.094657294,2014-09-05 06:12:34.094657294,1e-09,0
12154_2014_09_03_12_00_00_2,12154,2014-09-06 11:59:59.999999999,2014-09-06 23:59:59.999999999,1e-09,0
12155_2014_09_04_12_00_00_1,12155,2014-09-04 13:50:00.000000000,2014-09-05 01:50:00.000000000,4.4705882352941184e-06,0
12155_2014_09_06_01_50_00_0,12155,2014-09-05 13:50:00.000000000,2014-09-06 01:50:00.000000000,1e-09,0
12155_2014_09_06_01_50_00_1,12155,2014-09-06 21:52:13.705648990,2014-09-07 09:52:13.705648990,1e-09,0
12155_2014_09_06_01_50_00_2,12155,2014-09-07 13:21:08.141195903,2014-09-08 01:21:08.141195903,1e-09,0
12157_2014_09_07_19_46_18_0,12157,2014-09-07 07:46:18.000000000,2014-09-07 19:46:18.000000000,6e-06,0
12157_2014_09_08_00_12_06_0,12157,2014-09-07 12:12:06.000000000,2014-09-08 00:12:06.000000000,5.411764705882353e-06,0
12157_2014_09_16_00_27_00_0,12157,2014-09-15 12:27:00.000000000,2014-09-16 00:27:00.000000000,1e-09,0
12157_2014_09_14_02_35_59_0,12157,2014-09-13 14:35:59.000000000,2014-09-14 02:35:59.000000000,3.647058823529412e-06,0
12157_2014_09_12_12_54_01_0,12157,2014-09-12 00:54:01.000000000,2014-09-12 12:54:01.000000000,4.352941176470588e-06,0
12157_2014_09_12_12_54_01_1,12157,2014-09-12 14:08:31.000000000,2014-09-13 02:08:31.000000000,4.352941176470588e-06,0
12157_2014_09_06_17_49_54_0,12157,2014-09-06 05:49:54.000000000,2014-09-06 17:49:54.000000000,3.882352941176471e-06,0
12157_2014_09_13_02_16_01_0,12157,2014-09-12 14:16:01.000000000,2014-09-13 02:16:01.000000000,1.7647058823529417e-05,1
12157_2014_09_13_02_16_01_1,12157,2014-09-13 14:16:00.000000000,2014-09-14 02:16:00.000000000,1.7647058823529417e-05,1
12157_2014_09_06_17_21_24_0,12157,2014-09-06 05:21:24.000000000,2014-09-06 17:21:24.000000000,5.5294117647058815e-06,0
12157_2014_09_08_03_46_04_0,12157,2014-09-07 15:46:04.000000000,2014-09-08 03:46:04.000000000,3.1764705882352943e-06,0
12157_2014_09_05_17_09_01_0,12157,2014-09-05 05:09:01.000000000,2014-09-05 17:09:01.000000000,1.2941176470588236e-05,1
12157_2014_09_05_17_09_01_1,12157,2014-09-06 05:09:00.000000000,2014-09-06 17:09:00.000000000,1.2941176470588236e-05,1
12157_2014_09_12_02_30_01_0,12157,2014-09-11 14:30:01.000000000,2014-09-12 02:30:01.000000000,3.882352941176471e-06,0
12158_2014_09_14_02_24_01_0,12158,2014-09-13 14:24:01.000000000,2014-09-14 02:24:01.000000000,3.4117647058823524e-06,0
12158_2014_09_08_00_29_01_0,12158,2014-09-07 12:29:01.000000000,2014-09-08 00:29:01.000000000,5.294117647058824e-05,1
12158_2014_09_08_00_29_01_1,12158,2014-09-08 12:29:00.000000000,2014-09-09 00:29:00.000000000,5.294117647058824e-05,1
12158_2014_09_11_09_55_01_1,12158,2014-09-11 21:55:00.000000000,2014-09-12 09:55:00.000000000,3.764705882352941e-06,0
12158_2014_09_12_23_19_01_0,12158,2014-09-12 11:19:01.000000000,2014-09-12 23:19:01.000000000,1.7647058823529412e-06,0
12158_2014_09_12_23_19_01_1,12158,2014-09-13 11:19:00.000000000,2014-09-13 23:19:00.000000000,1.7647058823529412e-06,0
12158_2014_09_15_20_43_01_0,12158,2014-09-15 08:43:01.000000000,2014-09-15 20:43:01.000000000,2.3529411764705885e-06,0
12158_2014_09_17_21_19_01_0,12158,2014-09-17 09:19:01.000000000,2014-09-17 21:19:01.000000000,1.1764705882352942e-06,0
12158_2014_09_15_02_20_09_0,12158,2014-09-14 14:20:09.000000000,2014-09-15 02:20:09.000000000,2.588235294117648e-06,0
12158_2014_09_05_12_00_00_1,12158,2014-09-05 13:41:06.065755318,2014-09-06 01:41:06.065755318,1e-09,0
12158_2014_09_09_17_45_01_0,12158,2014-09-09 05:45:01.000000000,2014-09-09 17:45:01.000000000,0.0001882352941176,1
12158_2014_09_16_19_48_01_1,12158,2014-09-17 07:48:00.000000000,2014-09-17 19:48:00.000000000,8.823529411764708e-06,0
12159_2014_09_08_02_04_00_0,12159,2014-09-07 14:04:00.000000000,2014-09-08 02:04:00.000000000,1e-09,0
12161_2014_09_11_16_35_01_0,12161,2014-09-11 04:35:01.000000000,2014-09-11 16:35:01.000000000,1.6470588235294118e-06,0
12161_2014_09_12_00_09_01_0,12161,2014-09-11 12:09:01.000000000,2014-09-12 00:09:01.000000000,2.705882352941177e-06,0
12161_2014_09_07_12_00_00_1,12161,2014-09-07 12:32:49.047779302,2014-09-08 00:32:49.047779302,1e-09,0
